date_id,label
2018-07-18-1055_6,1
2018-07-18-1055_7,0
2018-07-18-1055_8,1
2018-07-18-1100_1,1
2018-07-18-1100_2,1
2018-07-18-1100_21,1
2018-07-18-1100_22,1
2018-07-18-1100_23,1
2018-07-18-1100_24,1
2018-07-18-1100_25,0
2018-07-18-1100_26,0
2018-07-18-1100_27,0
2018-07-18-1100_28,0
2018-07-18-1100_29,0
2018-07-18-1100_3,1
2018-07-18-1100_30,0
2018-07-18-1100_31,1
2018-07-18-1100_32,1
2018-07-18-1100_33,1
2018-07-18-1100_34,1
2018-07-18-1100_35,0
2018-07-18-1100_36,0
2018-07-18-1100_4,1
2018-07-18-1100_5,1
2018-07-18-1100_6,1
2018-07-18-1100_7,0
2018-07-18-1100_8,1
2018-07-18-1105_1,1
2018-07-18-1105_2,1
2018-07-18-1105_21,1
2018-07-18-1105_22,1
2018-07-18-1105_23,1
2018-07-18-1105_24,1
2018-07-18-1105_25,0
2018-07-18-1105_26,0
2018-07-18-1105_27,0
2018-07-18-1105_28,0
2018-07-18-1105_29,0
2018-07-18-1105_3,1
2018-07-18-1105_30,0
2018-07-18-1105_31,1
2018-07-18-1105_32,1
2018-07-18-1105_33,1
2018-07-18-1105_34,1
2018-07-18-1105_35,1
2018-07-18-1105_36,0
2018-07-18-1105_4,1
2018-07-18-1105_5,1
2018-07-18-1105_6,1
2018-07-18-1105_7,0
2018-07-18-1105_8,1
2018-07-18-1110_1,1
2018-07-18-1110_2,1
2018-07-18-1110_21,1
2018-07-18-1110_22,1
2018-07-18-1110_23,1
2018-07-18-1110_24,1
2018-07-18-1110_25,0
2018-07-18-1110_26,0
2018-07-18-1110_27,0
2018-07-18-1110_28,0
2018-07-18-1110_29,0
2018-07-18-1110_3,1
2018-07-18-1110_30,0
2018-07-18-1110_31,1
2018-07-18-1110_32,1
2018-07-18-1110_33,1
2018-07-18-1110_34,1
2018-07-18-1110_35,1
2018-07-18-1110_36,0
2018-07-18-1110_4,1
2018-07-18-1110_5,1
2018-07-18-1110_6,1
2018-07-18-1110_7,0
2018-07-18-1110_8,1
2018-07-18-1115_1,1
2018-07-18-1115_2,1
2018-07-18-1115_21,1
2018-07-18-1115_22,1
2018-07-18-1115_23,1
2018-07-18-1115_24,1
2018-07-18-1115_25,0
2018-07-18-1115_26,0
2018-07-18-1115_27,0
2018-07-18-1115_28,0
2018-07-18-1115_29,0
2018-07-18-1115_3,1
2018-07-18-1115_30,0
2018-07-18-1115_31,1
2018-07-18-1115_32,1
2018-07-18-1115_33,1
2018-07-18-1115_34,1
2018-07-18-1115_35,1
2018-07-18-1115_36,0
2018-07-18-1115_4,1
2018-07-18-1115_5,1
2018-07-18-1115_6,1
2018-07-18-1115_7,0
2018-07-18-1115_8,1
2018-07-18-1120_1,1
2018-07-18-1120_2,1
2018-07-18-1120_21,1
2018-07-18-1120_22,1
2018-07-18-1120_23,1
2018-07-18-1120_24,1
2018-07-18-1120_25,0
2018-07-18-1120_26,0
2018-07-18-1120_27,0
2018-07-18-1120_28,0
2018-07-18-1120_29,0
2018-07-18-1120_3,1
2018-07-18-1120_30,1
2018-07-18-1120_31,0
2018-07-18-1120_32,1
2018-07-18-1120_33,1
2018-07-18-1120_34,1
2018-07-18-1120_35,1
2018-07-18-1120_36,1
2018-07-18-1120_4,1
2018-07-18-1120_5,1
2018-07-18-1120_6,1
2018-07-18-1120_7,0
2018-07-18-1120_8,1
2018-07-18-1125_1,1
2018-07-18-1125_2,1
2018-07-18-1125_21,1
2018-07-18-1125_22,1
2018-07-18-1125_23,1
2018-07-18-1125_24,1
2018-07-18-1125_25,0
2018-07-18-1125_26,0
2018-07-18-1125_27,0
2018-07-18-1125_28,0
2018-07-18-1125_29,0
2018-07-18-1125_3,1
2018-07-18-1125_30,1
2018-07-18-1125_31,0
2018-07-18-1125_32,1
2018-07-18-1125_33,1
2018-07-18-1125_34,1
2018-07-18-1125_35,1
2018-07-18-1125_36,1
2018-07-18-1125_4,1
2018-07-18-1125_5,1
2018-07-18-1125_6,1
2018-07-18-1125_7,0
2018-07-18-1125_8,1
2018-07-18-1130_1,1
2018-07-18-1130_2,1
2018-07-18-1130_21,1
2018-07-18-1130_22,1
2018-07-18-1130_23,1
2018-07-18-1130_24,1
2018-07-18-1130_25,0
2018-07-18-1130_26,0
2018-07-18-1130_27,0
2018-07-18-1130_28,0
2018-07-18-1130_29,0
2018-07-18-1130_3,1
2018-07-18-1130_30,1
2018-07-18-1130_31,0
2018-07-18-1130_32,1
2018-07-18-1130_33,1
2018-07-18-1130_34,1
2018-07-18-1130_35,1
2018-07-18-1130_36,1
2018-07-18-1130_4,1
2018-07-18-1130_5,1
2018-07-18-1130_6,1
2018-07-18-1130_7,0
2018-07-18-1130_8,1
2018-07-18-1135_1,1
2018-07-18-1135_2,1
2018-07-18-1135_21,1
2018-07-18-1135_22,1
2018-07-18-1135_23,1
2018-07-18-1135_24,1
2018-07-18-1135_25,0
2018-07-18-1135_26,0
2018-07-18-1135_27,0
2018-07-18-1135_28,0
2018-07-18-1135_29,1
2018-07-18-1135_3,1
2018-07-18-1135_30,1
2018-07-18-1135_31,0
2018-07-18-1135_32,1
2018-07-18-1135_33,1
2018-07-18-1135_34,1
2018-07-18-1135_35,1
2018-07-18-1135_36,1
2018-07-18-1135_4,1
2018-07-18-1135_5,1
2018-07-18-1135_6,1
2018-07-18-1135_7,0
2018-07-18-1135_8,1
2018-07-18-1140_1,1
2018-07-18-1140_2,1
2018-07-18-1140_21,1
2018-07-18-1140_22,1
2018-07-18-1140_23,1
2018-07-18-1140_24,1
2018-07-18-1140_25,0
2018-07-18-1140_26,1
2018-07-18-1140_27,0
2018-07-18-1140_28,0
2018-07-18-1140_29,0
2018-07-18-1140_3,1
2018-07-18-1140_30,0
2018-07-18-1140_31,0
2018-07-18-1140_32,1
2018-07-18-1140_33,1
2018-07-18-1140_34,1
2018-07-18-1140_35,1
2018-07-18-1140_36,1
2018-07-18-1140_4,1
2018-07-18-1140_5,1
2018-07-18-1140_6,1
2018-07-18-1140_7,0
2018-07-18-1140_8,1
2018-07-18-1145_1,1
2018-07-18-1145_2,1
2018-07-18-1145_21,1
2018-07-18-1145_22,1
2018-07-18-1145_23,1
2018-07-18-1145_24,0
2018-07-18-1145_25,0
2018-07-18-1145_26,1
2018-07-18-1145_27,0
2018-07-18-1145_28,0
2018-07-18-1145_29,0
2018-07-18-1145_3,1
2018-07-18-1145_30,0
2018-07-18-1145_31,0
2018-07-18-1145_32,1
2018-07-18-1145_33,0
2018-07-18-1145_34,1
2018-07-18-1145_35,1
2018-07-18-1145_36,1
2018-07-18-1145_4,1
2018-07-18-1145_5,1
2018-07-18-1145_6,1
2018-07-18-1145_7,0
2018-07-18-1145_8,1
2018-07-18-1150_1,1
2018-07-18-1150_2,1
2018-07-18-1150_21,1
2018-07-18-1150_22,1
2018-07-18-1150_23,1
2018-07-18-1150_24,0
2018-07-18-1150_25,0
2018-07-18-1150_26,1
2018-07-18-1150_27,0
2018-07-18-1150_28,0
2018-07-18-1150_29,0
2018-07-18-1150_3,1
2018-07-18-1150_30,0
2018-07-18-1150_31,0
2018-07-18-1150_32,1
2018-07-18-1150_33,0
2018-07-18-1150_34,1
2018-07-18-1150_35,1
2018-07-18-1150_36,1
2018-07-18-1150_4,1
2018-07-18-1150_5,1
2018-07-18-1150_6,1
2018-07-18-1150_7,0
2018-07-18-1150_8,1
2018-07-18-1155_1,1
2018-07-18-1155_2,1
2018-07-18-1155_21,1
2018-07-18-1155_22,1
2018-07-18-1155_23,1
2018-07-18-1155_24,0
2018-07-18-1155_25,0
2018-07-18-1155_26,1
2018-07-18-1155_27,0
2018-07-18-1155_28,0
2018-07-18-1155_29,0
2018-07-18-1155_3,1
2018-07-18-1155_30,0
2018-07-18-1155_31,0
2018-07-18-1155_32,1
2018-07-18-1155_33,0
2018-07-18-1155_34,1
2018-07-18-1155_35,1
2018-07-18-1155_36,1
2018-07-18-1155_4,1
2018-07-18-1155_5,1
2018-07-18-1155_6,1
2018-07-18-1155_7,0
2018-07-18-1155_8,0
2018-07-18-1200_1,1
2018-07-18-1200_2,1
2018-07-18-1200_21,1
2018-07-18-1200_22,0
2018-07-18-1200_23,1
2018-07-18-1200_24,0
2018-07-18-1200_25,0
2018-07-18-1200_26,1
2018-07-18-1200_27,0
2018-07-18-1200_28,0
2018-07-18-1200_29,0
2018-07-18-1200_3,1
2018-07-18-1200_30,0
2018-07-18-1200_31,0
2018-07-18-1200_32,1
2018-07-18-1200_33,0
2018-07-18-1200_34,1
2018-07-18-1200_35,1
2018-07-18-1200_36,1
2018-07-18-1200_4,1
2018-07-18-1200_5,1
2018-07-18-1200_6,1
2018-07-18-1200_7,0
2018-07-18-1200_8,0
2018-07-18-1205_1,1
2018-07-18-1205_2,1
2018-07-18-1205_21,1
2018-07-18-1205_22,0
2018-07-18-1205_23,1
2018-07-18-1205_24,0
2018-07-18-1205_25,0
2018-07-18-1205_26,1
2018-07-18-1205_27,0
2018-07-18-1205_28,0
2018-07-18-1205_29,0
2018-07-18-1205_3,1
2018-07-18-1205_30,0
2018-07-18-1205_31,0
2018-07-18-1205_32,1
2018-07-18-1205_33,0
2018-07-18-1205_34,1
2018-07-18-1205_35,1
2018-07-18-1205_36,1
2018-07-18-1205_4,1
2018-07-18-1205_5,1
2018-07-18-1205_6,1
2018-07-18-1205_7,0
2018-07-18-1205_8,0
2018-07-18-1210_1,1
2018-07-18-1210_2,1
2018-07-18-1210_21,1
2018-07-18-1210_22,0
2018-07-18-1210_23,1
2018-07-18-1210_24,0
2018-07-18-1210_25,0
2018-07-18-1210_26,1
2018-07-18-1210_27,0
2018-07-18-1210_28,0
2018-07-18-1210_29,0
2018-07-18-1210_3,1
2018-07-18-1210_30,0
2018-07-18-1210_31,0
2018-07-18-1210_32,1
2018-07-18-1210_33,0
2018-07-18-1210_34,1
2018-07-18-1210_35,1
2018-07-18-1210_36,1
2018-07-18-1210_4,1
2018-07-18-1210_5,1
2018-07-18-1210_6,1
2018-07-18-1210_7,0
2018-07-18-1210_8,0
2018-07-18-1215_1,1
2018-07-18-1215_2,1
2018-07-18-1215_21,1
2018-07-18-1215_22,0
2018-07-18-1215_23,1
2018-07-18-1215_24,0
2018-07-18-1215_25,0
2018-07-18-1215_26,1
2018-07-18-1215_27,0
2018-07-18-1215_28,0
2018-07-18-1215_29,0
2018-07-18-1215_3,1
2018-07-18-1215_30,0
2018-07-18-1215_31,0
2018-07-18-1215_32,1
2018-07-18-1215_33,0
2018-07-18-1215_34,1
2018-07-18-1215_35,1
2018-07-18-1215_36,1
2018-07-18-1215_4,1
2018-07-18-1215_5,1
2018-07-18-1215_6,1
2018-07-18-1215_7,1
2018-07-18-1215_8,0
2018-07-18-1220_1,1
2018-07-18-1220_2,1
2018-07-18-1220_21,1
2018-07-18-1220_22,0
2018-07-18-1220_23,1
2018-07-18-1220_24,0
2018-07-18-1220_25,0
2018-07-18-1220_26,1
2018-07-18-1220_27,0
2018-07-18-1220_28,0
2018-07-18-1220_29,0
2018-07-18-1220_3,1
2018-07-18-1220_30,0
2018-07-18-1220_31,0
2018-07-18-1220_32,1
2018-07-18-1220_33,0
2018-07-18-1220_34,1
2018-07-18-1220_35,1
2018-07-18-1220_36,1
2018-07-18-1220_4,1
2018-07-18-1220_5,1
2018-07-18-1220_6,1
2018-07-18-1220_7,1
2018-07-18-1220_8,0
2018-07-18-1225_1,1
2018-07-18-1225_2,1
2018-07-18-1225_21,1
2018-07-18-1225_22,0
2018-07-18-1225_23,1
2018-07-18-1225_24,0
2018-07-18-1225_25,0
2018-07-18-1225_26,1
2018-07-18-1225_27,0
2018-07-18-1225_28,0
2018-07-18-1225_29,0
2018-07-18-1225_3,1
2018-07-18-1225_30,0
2018-07-18-1225_31,0
2018-07-18-1225_32,1
2018-07-18-1225_33,0
2018-07-18-1225_34,1
2018-07-18-1225_35,1
2018-07-18-1225_36,1
2018-07-18-1225_4,1
2018-07-18-1225_5,1
2018-07-18-1225_6,1
2018-07-18-1225_7,1
2018-07-18-1225_8,0
2018-07-18-1230_1,1
2018-07-18-1230_2,1
2018-07-18-1230_21,1
2018-07-18-1230_22,0
2018-07-18-1230_23,1
2018-07-18-1230_24,0
2018-07-18-1230_25,0
2018-07-18-1230_26,1
2018-07-18-1230_27,0
2018-07-18-1230_28,0
2018-07-18-1230_29,0
2018-07-18-1230_3,1
2018-07-18-1230_30,0
2018-07-18-1230_31,0
2018-07-18-1230_32,1
2018-07-18-1230_33,0
2018-07-18-1230_34,1
2018-07-18-1230_35,1
2018-07-18-1230_36,1
2018-07-18-1230_4,1
2018-07-18-1230_5,1
2018-07-18-1230_6,1
2018-07-18-1230_7,1
2018-07-18-1230_8,0
2018-07-18-1235_1,1
2018-07-18-1235_2,1
2018-07-18-1235_21,1
2018-07-18-1235_22,0
2018-07-18-1235_23,1
2018-07-18-1235_24,0
2018-07-18-1235_25,0
2018-07-18-1235_26,1
2018-07-18-1235_27,0
2018-07-18-1235_28,0
2018-07-18-1235_29,0
2018-07-18-1235_3,1
2018-07-18-1235_30,0
2018-07-18-1235_31,0
2018-07-18-1235_32,1
2018-07-18-1235_33,0
2018-07-18-1235_34,1
2018-07-18-1235_35,1
2018-07-18-1235_36,1
2018-07-18-1235_4,1
2018-07-18-1235_5,1
2018-07-18-1235_6,1
2018-07-18-1235_7,1
2018-07-18-1235_8,0
2018-07-18-1240_1,1
2018-07-18-1240_2,1
2018-07-18-1240_21,1
2018-07-18-1240_22,0
2018-07-18-1240_23,1
2018-07-18-1240_24,0
2018-07-18-1240_25,0
2018-07-18-1240_26,0
2018-07-18-1240_27,0
2018-07-18-1240_28,0
2018-07-18-1240_29,0
2018-07-18-1240_3,1
2018-07-18-1240_30,0
2018-07-18-1240_31,0
2018-07-18-1240_32,1
2018-07-18-1240_33,0
2018-07-18-1240_34,1
2018-07-18-1240_35,1
2018-07-18-1240_36,1
2018-07-18-1240_4,1
2018-07-18-1240_5,1
2018-07-18-1240_6,1
2018-07-18-1240_7,1
2018-07-18-1240_8,0
2018-07-18-1245_1,1
2018-07-18-1245_2,1
2018-07-18-1245_21,1
2018-07-18-1245_22,1
2018-07-18-1245_23,1
2018-07-18-1245_24,0
2018-07-18-1245_25,0
2018-07-18-1245_26,0
2018-07-18-1245_27,0
2018-07-18-1245_28,0
2018-07-18-1245_29,0
2018-07-18-1245_3,1
2018-07-18-1245_30,0
2018-07-18-1245_31,0
2018-07-18-1245_32,1
2018-07-18-1245_33,0
2018-07-18-1245_34,1
2018-07-18-1245_35,1
2018-07-18-1245_36,1
2018-07-18-1245_4,1
2018-07-18-1245_5,1
2018-07-18-1245_6,1
2018-07-18-1245_7,1
2018-07-18-1245_8,0
2018-07-18-1250_1,1
2018-07-18-1250_2,1
2018-07-18-1250_21,1
2018-07-18-1250_22,1
2018-07-18-1250_23,1
2018-07-18-1250_24,0
2018-07-18-1250_25,0
2018-07-18-1250_26,0
2018-07-18-1250_27,0
2018-07-18-1250_28,0
2018-07-18-1250_29,0
2018-07-18-1250_3,1
2018-07-18-1250_30,0
2018-07-18-1250_31,0
2018-07-18-1250_32,1
2018-07-18-1250_33,0
2018-07-18-1250_34,1
2018-07-18-1250_35,1
2018-07-18-1250_36,1
2018-07-18-1250_4,1
2018-07-18-1250_5,1
2018-07-18-1250_6,1
2018-07-18-1250_7,1
2018-07-18-1250_8,0
2018-07-18-1255_1,1
2018-07-18-1255_2,1
2018-07-18-1255_21,1
2018-07-18-1255_22,1
2018-07-18-1255_23,1
2018-07-18-1255_24,0
2018-07-18-1255_25,0
2018-07-18-1255_26,0
2018-07-18-1255_27,0
2018-07-18-1255_28,0
2018-07-18-1255_29,0
2018-07-18-1255_3,1
2018-07-18-1255_30,0
2018-07-18-1255_31,0
2018-07-18-1255_32,1
2018-07-18-1255_33,0
2018-07-18-1255_34,1
2018-07-18-1255_35,1
2018-07-18-1255_36,1
2018-07-18-1255_4,1
2018-07-18-1255_5,1
2018-07-18-1255_6,1
2018-07-18-1255_7,0
2018-07-18-1255_8,0
2018-07-18-1300_1,1
2018-07-18-1300_2,1
2018-07-18-1300_21,1
2018-07-18-1300_22,1
2018-07-18-1300_23,1
2018-07-18-1300_24,0
2018-07-18-1300_25,0
2018-07-18-1300_26,0
2018-07-18-1300_27,0
2018-07-18-1300_28,0
2018-07-18-1300_29,0
2018-07-18-1300_3,1
2018-07-18-1300_30,0
2018-07-18-1300_31,0
2018-07-18-1300_32,1
2018-07-18-1300_33,0
2018-07-18-1300_34,1
2018-07-18-1300_35,1
2018-07-18-1300_36,1
2018-07-18-1300_4,1
2018-07-18-1300_5,1
2018-07-18-1300_6,1
2018-07-18-1300_7,0
2018-07-18-1300_8,0
2018-07-18-1305_1,1
2018-07-18-1305_2,1
2018-07-18-1305_21,1
2018-07-18-1305_22,1
2018-07-18-1305_23,1
2018-07-18-1305_24,0
2018-07-18-1305_25,0
2018-07-18-1305_26,0
2018-07-18-1305_27,0
2018-07-18-1305_28,0
2018-07-18-1305_29,0
2018-07-18-1305_3,1
2018-07-18-1305_30,1
2018-07-18-1305_31,0
2018-07-18-1305_32,1
2018-07-18-1305_33,0
2018-07-18-1305_34,1
2018-07-18-1305_35,1
2018-07-18-1305_36,1
2018-07-18-1305_4,1
2018-07-18-1305_5,1
2018-07-18-1305_6,1
2018-07-18-1305_7,0
2018-07-18-1305_8,0
2018-07-18-1310_1,1
2018-07-18-1310_2,1
2018-07-18-1310_21,1
2018-07-18-1310_22,1
2018-07-18-1310_23,1
2018-07-18-1310_24,0
2018-07-18-1310_25,0
2018-07-18-1310_26,0
2018-07-18-1310_27,0
2018-07-18-1310_28,0
2018-07-18-1310_29,0
2018-07-18-1310_3,1
2018-07-18-1310_30,1
2018-07-18-1310_31,0
2018-07-18-1310_32,1
2018-07-18-1310_33,0
2018-07-18-1310_34,1
2018-07-18-1310_35,1
2018-07-18-1310_36,1
2018-07-18-1310_4,1
2018-07-18-1310_5,1
2018-07-18-1310_6,1
2018-07-18-1310_7,0
2018-07-18-1310_8,0
2018-07-18-1315_1,1
2018-07-18-1315_2,1
2018-07-18-1315_21,1
2018-07-18-1315_22,1
2018-07-18-1315_23,1
2018-07-18-1315_24,0
2018-07-18-1315_25,0
2018-07-18-1315_26,0
2018-07-18-1315_27,0
2018-07-18-1315_28,0
2018-07-18-1315_29,0
2018-07-18-1315_3,1
2018-07-18-1315_30,1
2018-07-18-1315_31,0
2018-07-18-1315_32,1
2018-07-18-1315_33,0
2018-07-18-1315_34,1
2018-07-18-1315_35,1
2018-07-18-1315_36,1
2018-07-18-1315_4,1
2018-07-18-1315_5,1
2018-07-18-1315_6,1
2018-07-18-1315_7,0
2018-07-18-1315_8,0
2018-07-18-1320_1,1
2018-07-18-1320_2,1
2018-07-18-1320_21,1
2018-07-18-1320_22,1
2018-07-18-1320_23,1
2018-07-18-1320_24,0
2018-07-18-1320_25,0
2018-07-18-1320_26,0
2018-07-18-1320_27,0
2018-07-18-1320_28,0
2018-07-18-1320_29,0
2018-07-18-1320_3,1
2018-07-18-1320_30,1
2018-07-18-1320_31,0
2018-07-18-1320_32,1
2018-07-18-1320_33,0
2018-07-18-1320_34,1
2018-07-18-1320_35,1
2018-07-18-1320_36,1
2018-07-18-1320_4,1
2018-07-18-1320_5,1
2018-07-18-1320_6,1
2018-07-18-1320_7,0
2018-07-18-1320_8,0
2018-07-18-1325_1,1
2018-07-18-1325_2,1
2018-07-18-1325_21,1
2018-07-18-1325_22,1
2018-07-18-1325_23,1
2018-07-18-1325_24,0
2018-07-18-1325_25,0
2018-07-18-1325_26,0
2018-07-18-1325_27,0
2018-07-18-1325_28,0
2018-07-18-1325_29,0
2018-07-18-1325_3,1
2018-07-18-1325_30,1
2018-07-18-1325_31,0
2018-07-18-1325_32,1
2018-07-18-1325_33,0
2018-07-18-1325_34,1
2018-07-18-1325_35,1
2018-07-18-1325_36,1
2018-07-18-1325_4,1
2018-07-18-1325_5,1
2018-07-18-1325_6,1
2018-07-18-1325_7,0
2018-07-18-1325_8,0
2018-07-18-1330_1,1
2018-07-18-1330_2,1
2018-07-18-1330_21,1
2018-07-18-1330_22,1
2018-07-18-1330_23,0
2018-07-18-1330_24,0
2018-07-18-1330_25,0
2018-07-18-1330_26,0
2018-07-18-1330_27,0
2018-07-18-1330_28,0
2018-07-18-1330_29,0
2018-07-18-1330_3,1
2018-07-18-1330_30,1
2018-07-18-1330_31,0
2018-07-18-1330_32,1
2018-07-18-1330_33,0
2018-07-18-1330_34,1
2018-07-18-1330_35,1
2018-07-18-1330_36,1
2018-07-18-1330_4,1
2018-07-18-1330_5,1
2018-07-18-1330_6,1
2018-07-18-1330_7,0
2018-07-18-1330_8,0
2018-07-18-1335_1,1
2018-07-18-1335_2,1
2018-07-18-1335_21,1
2018-07-18-1335_22,1
2018-07-18-1335_23,0
2018-07-18-1335_24,0
2018-07-18-1335_25,0
2018-07-18-1335_26,0
2018-07-18-1335_27,0
2018-07-18-1335_28,0
2018-07-18-1335_29,0
2018-07-18-1335_3,1
2018-07-18-1335_30,1
2018-07-18-1335_31,0
2018-07-18-1335_32,1
2018-07-18-1335_33,0
2018-07-18-1335_34,1
2018-07-18-1335_35,1
2018-07-18-1335_36,1
2018-07-18-1335_4,1
2018-07-18-1335_5,1
2018-07-18-1335_6,1
2018-07-18-1335_7,0
2018-07-18-1335_8,0
2018-07-18-1340_1,1
2018-07-18-1340_2,1
2018-07-18-1340_21,1
2018-07-18-1340_22,1
2018-07-18-1340_23,0
2018-07-18-1340_24,0
2018-07-18-1340_25,0
2018-07-18-1340_26,0
2018-07-18-1340_27,0
2018-07-18-1340_28,0
2018-07-18-1340_29,0
2018-07-18-1340_3,1
2018-07-18-1340_30,1
2018-07-18-1340_31,0
2018-07-18-1340_32,1
2018-07-18-1340_33,0
2018-07-18-1340_34,1
2018-07-18-1340_35,1
2018-07-18-1340_36,1
2018-07-18-1340_4,1
2018-07-18-1340_5,1
2018-07-18-1340_6,1
2018-07-18-1340_7,0
2018-07-18-1340_8,0
2018-07-18-1345_1,1
2018-07-18-1345_2,1
2018-07-18-1345_21,1
2018-07-18-1345_22,1
2018-07-18-1345_23,0
2018-07-18-1345_24,0
2018-07-18-1345_25,0
2018-07-18-1345_26,0
2018-07-18-1345_27,0
2018-07-18-1345_28,0
2018-07-18-1345_29,0
2018-07-18-1345_3,1
2018-07-18-1345_30,1
2018-07-18-1345_31,0
2018-07-18-1345_32,1
