"date_id","label"
"2018-06-21-1250_15","0"
"2018-06-21-1250_16","0"
"2018-06-21-1250_17","0"
"2018-06-21-1250_18","1"
"2018-06-21-1250_19","0"
"2018-06-21-1250_2","1"
"2018-06-21-1250_20","0"
"2018-06-21-1250_21","1"
"2018-06-21-1250_22","0"
"2018-06-21-1250_23","0"
"2018-06-21-1250_24","0"
"2018-06-21-1250_25","0"
"2018-06-21-1250_26","0"
"2018-06-21-1250_27","0"
"2018-06-21-1250_28","0"
"2018-06-21-1250_29","0"
"2018-06-21-1250_3","0"
"2018-06-21-1250_30","0"
"2018-06-21-1250_31","0"
"2018-06-21-1250_32","0"
"2018-06-21-1250_33","0"
"2018-06-21-1250_34","0"
"2018-06-21-1250_35","0"
"2018-06-21-1250_36","0"
"2018-06-21-1250_4","0"
"2018-06-21-1250_5","1"
"2018-06-21-1250_6","0"
"2018-06-21-1250_7","1"
"2018-06-21-1250_8","0"
"2018-06-21-1250_9","0"
"2018-06-21-1255_1","1"
"2018-06-21-1255_10","1"
"2018-06-21-1255_11","0"
"2018-06-21-1255_12","0"
"2018-06-21-1255_13","0"
"2018-06-21-1255_14","0"
"2018-06-21-1255_15","0"
"2018-06-21-1255_16","0"
"2018-06-21-1255_17","0"
"2018-06-21-1255_18","1"
"2018-06-21-1255_19","0"
"2018-06-21-1255_2","1"
"2018-06-21-1255_20","0"
"2018-06-21-1255_21","1"
"2018-06-21-1255_22","0"
"2018-06-21-1255_23","0"
"2018-06-21-1255_24","0"
"2018-06-21-1255_25","0"
"2018-06-21-1255_26","0"
"2018-06-21-1255_27","0"
"2018-06-21-1255_28","0"
"2018-06-21-1255_29","0"
"2018-06-21-1255_3","0"
"2018-06-21-1255_30","0"
"2018-06-21-1255_31","0"
"2018-06-21-1255_32","0"
"2018-06-21-1255_33","0"
"2018-06-21-1255_34","0"
"2018-06-21-1255_35","0"
"2018-06-21-1255_36","0"
"2018-06-21-1255_4","0"
"2018-06-21-1255_5","1"
"2018-06-21-1255_6","0"
"2018-06-21-1255_7","1"
"2018-06-21-1255_8","0"
"2018-06-21-1255_9","0"
"2018-06-21-1300_1","1"
"2018-06-21-1300_10","1"
"2018-06-21-1300_11","0"
"2018-06-21-1300_12","0"
"2018-06-21-1300_13","0"
"2018-06-21-1300_14","0"
"2018-06-21-1300_15","0"
"2018-06-21-1300_16","0"
"2018-06-21-1300_17","0"
"2018-06-21-1300_18","1"
"2018-06-21-1300_19","0"
"2018-06-21-1300_2","1"
"2018-06-21-1300_20","0"
"2018-06-21-1300_21","1"
"2018-06-21-1300_22","0"
"2018-06-21-1300_23","0"
"2018-06-21-1300_24","0"
"2018-06-21-1300_25","0"
"2018-06-21-1300_26","0"
"2018-06-21-1300_27","0"
"2018-06-21-1300_28","0"
"2018-06-21-1300_29","0"
"2018-06-21-1300_3","0"
"2018-06-21-1300_30","0"
"2018-06-21-1300_31","0"
"2018-06-21-1300_32","0"
"2018-06-21-1300_33","0"
"2018-06-21-1300_34","0"
"2018-06-21-1300_35","0"
"2018-06-21-1300_36","0"
"2018-06-21-1300_4","0"
"2018-06-21-1300_5","1"
"2018-06-21-1300_6","0"
"2018-06-21-1300_7","1"
"2018-06-21-1300_8","0"
"2018-06-21-1300_9","0"
"2018-06-21-1305_1","1"
"2018-06-21-1305_10","1"
"2018-06-21-1305_11","0"
"2018-06-21-1305_12","0"
"2018-06-21-1305_13","0"
"2018-06-21-1305_14","0"
"2018-06-21-1305_15","0"
"2018-06-21-1305_16","0"
"2018-06-21-1305_17","0"
"2018-06-21-1305_18","1"
"2018-06-21-1305_19","0"
"2018-06-21-1305_2","1"
"2018-06-21-1305_20","0"
"2018-06-21-1305_21","1"
"2018-06-21-1305_22","0"
"2018-06-21-1305_23","1"
"2018-06-21-1305_24","0"
"2018-06-21-1305_25","0"
"2018-06-21-1305_26","0"
"2018-06-21-1305_27","0"
"2018-06-21-1305_28","0"
"2018-06-21-1305_29","0"
"2018-06-21-1305_3","0"
"2018-06-21-1305_30","1"
"2018-06-21-1305_31","0"
"2018-06-21-1305_32","0"
"2018-06-21-1305_33","0"
"2018-06-21-1305_34","0"
"2018-06-21-1305_35","0"
"2018-06-21-1305_36","0"
"2018-06-21-1305_4","0"
"2018-06-21-1305_5","1"
"2018-06-21-1305_6","0"
"2018-06-21-1305_7","1"
"2018-06-21-1305_8","0"
"2018-06-21-1305_9","0"
"2018-06-21-1310_1","1"
"2018-06-21-1310_10","1"
"2018-06-21-1310_11","0"
"2018-06-21-1310_12","0"
"2018-06-21-1310_13","0"
"2018-06-21-1310_14","0"
"2018-06-21-1310_15","0"
"2018-06-21-1310_16","0"
"2018-06-21-1310_17","0"
"2018-06-21-1310_18","1"
"2018-06-21-1310_19","0"
"2018-06-21-1310_2","1"
"2018-06-21-1310_20","0"
"2018-06-21-1310_21","1"
"2018-06-21-1310_22","0"
"2018-06-21-1310_23","1"
"2018-06-21-1310_24","0"
"2018-06-21-1310_25","0"
"2018-06-21-1310_26","0"
"2018-06-21-1310_27","0"
"2018-06-21-1310_28","0"
"2018-06-21-1310_29","0"
"2018-06-21-1310_3","0"
"2018-06-21-1310_30","1"
"2018-06-21-1310_31","0"
"2018-06-21-1310_32","0"
"2018-06-21-1310_33","0"
"2018-06-21-1310_34","0"
"2018-06-21-1310_35","0"
"2018-06-21-1310_36","0"
"2018-06-21-1310_4","0"
"2018-06-21-1310_5","1"
"2018-06-21-1310_6","0"
"2018-06-21-1310_7","1"
"2018-06-21-1310_8","0"
"2018-06-21-1310_9","0"
"2018-06-21-1315_1","1"
"2018-06-21-1315_10","1"
"2018-06-21-1315_11","0"
"2018-06-21-1315_12","0"
"2018-06-21-1315_13","0"
"2018-06-21-1315_14","0"
"2018-06-21-1315_15","0"
"2018-06-21-1315_16","0"
"2018-06-21-1315_17","0"
"2018-06-21-1315_18","1"
"2018-06-21-1315_19","0"
"2018-06-21-1315_2","1"
"2018-06-21-1315_20","0"
"2018-06-21-1315_21","1"
"2018-06-21-1315_22","0"
"2018-06-21-1315_23","1"
"2018-06-21-1315_24","0"
"2018-06-21-1315_25","0"
"2018-06-21-1315_26","0"
"2018-06-21-1315_27","0"
"2018-06-21-1315_28","0"
"2018-06-21-1315_29","0"
"2018-06-21-1315_3","0"
"2018-06-21-1315_30","1"
"2018-06-21-1315_31","0"
"2018-06-21-1315_32","0"
"2018-06-21-1315_33","0"
"2018-06-21-1315_34","0"
"2018-06-21-1315_35","0"
"2018-06-21-1315_36","0"
"2018-06-21-1315_4","1"
"2018-06-21-1315_5","1"
"2018-06-21-1315_6","0"
"2018-06-21-1315_7","1"
"2018-06-21-1315_8","0"
"2018-06-21-1315_9","0"
"2018-06-21-1320_1","1"
"2018-06-21-1320_10","1"
"2018-06-21-1320_11","0"
"2018-06-21-1320_12","0"
"2018-06-21-1320_13","0"
"2018-06-21-1320_14","0"
"2018-06-21-1320_15","0"
"2018-06-21-1320_16","0"
"2018-06-21-1320_17","0"
"2018-06-21-1320_18","1"
"2018-06-21-1320_19","0"
"2018-06-21-1320_2","1"
"2018-06-21-1320_20","0"
"2018-06-21-1320_21","1"
"2018-06-21-1320_22","0"
"2018-06-21-1320_23","1"
"2018-06-21-1320_24","0"
"2018-06-21-1320_25","0"
"2018-06-21-1320_26","0"
"2018-06-21-1320_27","0"
"2018-06-21-1320_28","0"
"2018-06-21-1320_29","0"
"2018-06-21-1320_3","0"
"2018-06-21-1320_30","1"
"2018-06-21-1320_31","0"
"2018-06-21-1320_32","0"
"2018-06-21-1320_33","0"
"2018-06-21-1320_34","0"
"2018-06-21-1320_35","0"
"2018-06-21-1320_36","0"
"2018-06-21-1320_4","1"
"2018-06-21-1320_5","1"
"2018-06-21-1320_6","0"
"2018-06-21-1320_7","1"
"2018-06-21-1320_8","0"
"2018-06-21-1320_9","0"
"2018-06-21-1325_1","1"
"2018-06-21-1325_10","1"
"2018-06-21-1325_11","0"
"2018-06-21-1325_12","0"
"2018-06-21-1325_13","0"
"2018-06-21-1325_14","0"
"2018-06-21-1325_15","0"
"2018-06-21-1325_16","0"
"2018-06-21-1325_17","0"
"2018-06-21-1325_18","1"
"2018-06-21-1325_19","0"
"2018-06-21-1325_2","1"
"2018-06-21-1325_20","0"
"2018-06-21-1325_21","1"
"2018-06-21-1325_22","0"
"2018-06-21-1325_23","1"
"2018-06-21-1325_24","0"
"2018-06-21-1325_25","0"
"2018-06-21-1325_26","0"
"2018-06-21-1325_27","0"
"2018-06-21-1325_28","0"
"2018-06-21-1325_29","0"
"2018-06-21-1325_3","0"
"2018-06-21-1325_30","1"
"2018-06-21-1325_31","0"
"2018-06-21-1325_32","0"
"2018-06-21-1325_33","0"
"2018-06-21-1325_34","0"
"2018-06-21-1325_35","0"
"2018-06-21-1325_36","0"
"2018-06-21-1325_4","0"
"2018-06-21-1325_5","1"
"2018-06-21-1325_6","0"
"2018-06-21-1325_7","1"
"2018-06-21-1325_8","0"
"2018-06-21-1325_9","0"
"2018-06-21-1330_1","1"
"2018-06-21-1330_10","1"
"2018-06-21-1330_11","0"
"2018-06-21-1330_12","0"
"2018-06-21-1330_13","0"
"2018-06-21-1330_14","0"
"2018-06-21-1330_15","0"
"2018-06-21-1330_16","0"
"2018-06-21-1330_17","0"
"2018-06-21-1330_18","1"
"2018-06-21-1330_19","0"
"2018-06-21-1330_2","1"
"2018-06-21-1330_20","0"
"2018-06-21-1330_21","1"
"2018-06-21-1330_22","0"
"2018-06-21-1330_23","1"
"2018-06-21-1330_24","0"
"2018-06-21-1330_25","0"
"2018-06-21-1330_26","0"
"2018-06-21-1330_27","0"
"2018-06-21-1330_28","0"
"2018-06-21-1330_29","0"
"2018-06-21-1330_3","0"
"2018-06-21-1330_30","1"
"2018-06-21-1330_31","0"
"2018-06-21-1330_32","0"
"2018-06-21-1330_33","0"
"2018-06-21-1330_34","0"
"2018-06-21-1330_35","0"
"2018-06-21-1330_36","1"
"2018-06-21-1330_4","0"
"2018-06-21-1330_5","1"
"2018-06-21-1330_6","0"
"2018-06-21-1330_7","1"
"2018-06-21-1330_8","0"
"2018-06-21-1330_9","0"
"2018-06-21-1335_1","1"
"2018-06-21-1335_10","1"
"2018-06-21-1335_11","0"
"2018-06-21-1335_12","0"
"2018-06-21-1335_13","0"
"2018-06-21-1335_14","0"
"2018-06-21-1335_15","0"
"2018-06-21-1335_16","0"
"2018-06-21-1335_17","0"
"2018-06-21-1335_18","1"
"2018-06-21-1335_19","0"
"2018-06-21-1335_2","1"
"2018-06-21-1335_20","0"
"2018-06-21-1335_21","1"
"2018-06-21-1335_22","0"
"2018-06-21-1335_23","1"
"2018-06-21-1335_24","0"
"2018-06-21-1335_25","0"
"2018-06-21-1335_26","0"
"2018-06-21-1335_27","0"
"2018-06-21-1335_28","0"
"2018-06-21-1335_29","0"
"2018-06-21-1335_3","0"
"2018-06-21-1335_30","1"
"2018-06-21-1335_31","0"
"2018-06-21-1335_32","0"
"2018-06-21-1335_33","0"
"2018-06-21-1335_34","0"
"2018-06-21-1335_35","0"
"2018-06-21-1335_36","0"
"2018-06-21-1335_4","0"
"2018-06-21-1335_5","1"
"2018-06-21-1335_6","0"
"2018-06-21-1335_7","1"
"2018-06-21-1335_8","0"
"2018-06-21-1335_9","0"
"2018-06-21-1340_1","1"
"2018-06-21-1340_10","1"
"2018-06-21-1340_11","0"
"2018-06-21-1340_12","0"
"2018-06-21-1340_13","0"
"2018-06-21-1340_14","0"
"2018-06-21-1340_15","0"
"2018-06-21-1340_16","0"
"2018-06-21-1340_17","0"
"2018-06-21-1340_18","1"
"2018-06-21-1340_19","0"
"2018-06-21-1340_2","1"
"2018-06-21-1340_20","0"
"2018-06-21-1340_21","1"
"2018-06-21-1340_22","0"
"2018-06-21-1340_23","1"
"2018-06-21-1340_24","0"
"2018-06-21-1340_25","0"
"2018-06-21-1340_26","0"
"2018-06-21-1340_27","0"
"2018-06-21-1340_28","0"
"2018-06-21-1340_29","0"
"2018-06-21-1340_3","0"
"2018-06-21-1340_30","1"
"2018-06-21-1340_31","0"
"2018-06-21-1340_32","0"
"2018-06-21-1340_33","0"
"2018-06-21-1340_34","0"
"2018-06-21-1340_35","0"
"2018-06-21-1340_36","0"
"2018-06-21-1340_4","0"
"2018-06-21-1340_5","1"
"2018-06-21-1340_6","0"
"2018-06-21-1340_7","1"
"2018-06-21-1340_8","0"
"2018-06-21-1340_9","0"
"2018-06-21-1345_1","1"
"2018-06-21-1345_10","1"
"2018-06-21-1345_11","0"
"2018-06-21-1345_12","0"
"2018-06-21-1345_13","0"
"2018-06-21-1345_14","0"
"2018-06-21-1345_15","0"
"2018-06-21-1345_16","0"
"2018-06-21-1345_17","0"
"2018-06-21-1345_18","1"
"2018-06-21-1345_19","0"
"2018-06-21-1345_2","1"
"2018-06-21-1345_20","0"
"2018-06-21-1345_21","1"
"2018-06-21-1345_22","0"
"2018-06-21-1345_23","1"
"2018-06-21-1345_24","0"
"2018-06-21-1345_25","0"
"2018-06-21-1345_26","0"
"2018-06-21-1345_27","0"
"2018-06-21-1345_28","0"
"2018-06-21-1345_29","0"
"2018-06-21-1345_3","0"
"2018-06-21-1345_30","1"
"2018-06-21-1345_31","0"
"2018-06-21-1345_32","0"
"2018-06-21-1345_33","0"
"2018-06-21-1345_34","0"
"2018-06-21-1345_35","0"
"2018-06-21-1345_36","0"
"2018-06-21-1345_4","0"
"2018-06-21-1345_5","1"
"2018-06-21-1345_6","0"
"2018-06-21-1345_7","1"
"2018-06-21-1345_8","0"
"2018-06-21-1345_9","0"
"2018-06-21-1350_1","1"
"2018-06-21-1350_10","1"
"2018-06-21-1350_11","0"
"2018-06-21-1350_12","0"
"2018-06-21-1350_13","0"
"2018-06-21-1350_14","0"
"2018-06-21-1350_15","0"
"2018-06-21-1350_16","0"
"2018-06-21-1350_17","0"
"2018-06-21-1350_18","1"
"2018-06-21-1350_19","0"
"2018-06-21-1350_2","1"
"2018-06-21-1350_20","0"
"2018-06-21-1350_21","1"
"2018-06-21-1350_22","0"
"2018-06-21-1350_23","1"
"2018-06-21-1350_24","0"
"2018-06-21-1350_25","0"
"2018-06-21-1350_26","0"
"2018-06-21-1350_27","0"
"2018-06-21-1350_28","0"
"2018-06-21-1350_29","0"
"2018-06-21-1350_3","0"
"2018-06-21-1350_30","1"
"2018-06-21-1350_31","0"
"2018-06-21-1350_32","0"
"2018-06-21-1350_33","0"
"2018-06-21-1350_34","0"
"2018-06-21-1350_35","0"
"2018-06-21-1350_36","0"
"2018-06-21-1350_4","0"
"2018-06-21-1350_5","1"
"2018-06-21-1350_6","0"
"2018-06-21-1350_7","1"
"2018-06-21-1350_8","0"
"2018-06-21-1350_9","0"
"2018-06-21-1355_1","1"
"2018-06-21-1355_10","1"
"2018-06-21-1355_11","0"
"2018-06-21-1355_12","0"
"2018-06-21-1355_13","0"
"2018-06-21-1355_14","0"
"2018-06-21-1355_15","0"
"2018-06-21-1355_16","0"
"2018-06-21-1355_17","0"
"2018-06-21-1355_18","1"
"2018-06-21-1355_19","0"
"2018-06-21-1355_2","1"
"2018-06-21-1355_20","0"
"2018-06-21-1355_21","1"
"2018-06-21-1355_22","0"
"2018-06-21-1355_23","1"
"2018-06-21-1355_24","0"
"2018-06-21-1355_25","0"
"2018-06-21-1355_26","0"
"2018-06-21-1355_27","0"
"2018-06-21-1355_28","0"
"2018-06-21-1355_29","0"
"2018-06-21-1355_3","0"
"2018-06-21-1355_30","1"
"2018-06-21-1355_31","0"
"2018-06-21-1355_32","0"
"2018-06-21-1355_33","0"
"2018-06-21-1355_34","0"
"2018-06-21-1355_35","0"
"2018-06-21-1355_36","0"
"2018-06-21-1355_4","0"
"2018-06-21-1355_5","1"
"2018-06-21-1355_6","0"
"2018-06-21-1355_7","0"
"2018-06-21-1355_8","0"
"2018-06-21-1355_9","0"
"2018-06-21-1400_1","1"
"2018-06-21-1400_10","1"
"2018-06-21-1400_11","0"
"2018-06-21-1400_12","0"
"2018-06-21-1400_13","0"
"2018-06-21-1400_14","0"
"2018-06-21-1400_15","0"
"2018-06-21-1400_16","0"
"2018-06-21-1400_17","0"
"2018-06-21-1400_18","1"
"2018-06-21-1400_19","0"
"2018-06-21-1400_2","1"
"2018-06-21-1400_20","0"
"2018-06-21-1400_21","1"
"2018-06-21-1400_22","0"
"2018-06-21-1400_23","1"
"2018-06-21-1400_24","0"
"2018-06-21-1400_25","0"
"2018-06-21-1400_26","0"
"2018-06-21-1400_27","0"
"2018-06-21-1400_28","0"
"2018-06-21-1400_29","0"
"2018-06-21-1400_3","0"
"2018-06-21-1400_30","1"
"2018-06-21-1400_31","0"
"2018-06-21-1400_32","0"
"2018-06-21-1400_33","0"
"2018-06-21-1400_34","0"
"2018-06-21-1400_35","0"
"2018-06-21-1400_36","0"
"2018-06-21-1400_4","1"
"2018-06-21-1400_5","1"
"2018-06-21-1400_6","1"
"2018-06-21-1400_7","1"
"2018-06-21-1400_8","0"
"2018-06-21-1400_9","0"
"2018-06-21-1405_1","1"
"2018-06-21-1405_10","1"
"2018-06-21-1405_11","0"
"2018-06-21-1405_12","0"
"2018-06-21-1405_13","0"
"2018-06-21-1405_14","0"
"2018-06-21-1405_15","0"
"2018-06-21-1405_16","0"
"2018-06-21-1405_17","0"
"2018-06-21-1405_18","1"
"2018-06-21-1405_19","0"
"2018-06-21-1405_2","1"
"2018-06-21-1405_20","0"
"2018-06-21-1405_21","1"
"2018-06-21-1405_22","0"
"2018-06-21-1405_23","1"
"2018-06-21-1405_24","0"
"2018-06-21-1405_25","0"
"2018-06-21-1405_26","0"
"2018-06-21-1405_27","0"
"2018-06-21-1405_28","0"
"2018-06-21-1405_29","0"
"2018-06-21-1405_3","0"
"2018-06-21-1405_30","1"
"2018-06-21-1405_31","0"
"2018-06-21-1405_32","0"
"2018-06-21-1405_33","0"
"2018-06-21-1405_34","0"
"2018-06-21-1405_35","0"
"2018-06-21-1405_36","0"
"2018-06-21-1405_4","0"
"2018-06-21-1405_5","1"
"2018-06-21-1405_6","0"
"2018-06-21-1405_7","0"
"2018-06-21-1405_8","0"
"2018-06-21-1405_9","1"
"2018-06-21-1410_1","1"
"2018-06-21-1410_10","1"
"2018-06-21-1410_11","1"
"2018-06-21-1410_12","0"
"2018-06-21-1410_13","0"
"2018-06-21-1410_14","0"
"2018-06-21-1410_15","0"
"2018-06-21-1410_16","0"
"2018-06-21-1410_17","0"
"2018-06-21-1410_18","1"
"2018-06-21-1410_19","0"
"2018-06-21-1410_2","1"
"2018-06-21-1410_20","0"
"2018-06-21-1410_21","1"
"2018-06-21-1410_22","0"
"2018-06-21-1410_23","1"
"2018-06-21-1410_24","0"
"2018-06-21-1410_25","0"
"2018-06-21-1410_26","0"
"2018-06-21-1410_27","0"
"2018-06-21-1410_28","0"
"2018-06-21-1410_29","0"
"2018-06-21-1410_3","0"
"2018-06-21-1410_30","1"
"2018-06-21-1410_31","0"
"2018-06-21-1410_32","0"
"2018-06-21-1410_33","0"
"2018-06-21-1410_34","0"
"2018-06-21-1410_35","0"
"2018-06-21-1410_36","0"
"2018-06-21-1410_4","0"
"2018-06-21-1410_5","1"
"2018-06-21-1410_6","0"
"2018-06-21-1410_7","0"
"2018-06-21-1410_8","0"
"2018-06-21-1410_9","1"
"2018-06-21-1415_1","1"
"2018-06-21-1415_10","1"
"2018-06-21-1415_11","1"
"2018-06-21-1415_12","0"
"2018-06-21-1415_13","0"
"2018-06-21-1415_14","0"
"2018-06-21-1415_15","0"
"2018-06-21-1415_16","0"
"2018-06-21-1415_17","0"
"2018-06-21-1415_18","1"
